Time,ConcRT(ug/m3),ConcHR(ug/m3),ConcS(ug/m3),Flow(lpm),WS(m/s),WD(Deg),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
2020-07-14 6:00:00,+00069.3,+00079.6,+00090.4,+16.59,0,0,+019.9,90,657.4,+027.5,46,0
2020-07-14 7:00:00,+00059.5,+00062.6,+00071.0,+16.59,0,0,+019.4,90,657.9,+027.4,45,0
2020-07-14 8:00:00,+00062.2,+00059.7,+00067.7,+16.59,0,0,+019.3,90,658.4,+027.2,45,0
2020-07-14 9:00:00,+00039.1,+00040.4,+00045.9,+16.59,0,0,+020.5,85,658.9,+027.9,43,0
2020-07-14 10:00:00,+00042.1,+00047.5,+00054.0,+16.59,0,0,+021.2,83,659.3,+028.7,41,0
2020-07-14 11:00:00,+00039.3,+00038.2,+00043.5,+16.59,0,0,+021.3,83,659.4,+028.0,43,0
2020-07-14 12:00:00,+00047.4,+00052.6,+00059.8,+16.60,0,0,+021.2,82,659.2,+028.3,42,0
2020-07-14 13:00:00,+00031.0,+00030.8,+00034.9,+16.61,0,0,+019.1,94,659.2,+025.0,53,0
2020-07-14 14:00:00,+00011.9,+00014.7,+00016.7,+16.59,0,0,+019.9,89,658.7,+026.3,48,0
2020-07-14 15:00:00,+00021.4,+00025.6,+00029.2,+16.59,0,0,+020.7,82,658.2,+028.6,40,0
2020-07-14 16:00:00,+00024.3,+00025.2,+00028.8,+16.59,0,0,+021.5,78,657.4,+028.7,39,0
2020-07-14 17:00:00,+00025.7,+00031.9,+00036.6,+16.60,0,0,+022.1,76,656.9,+028.6,39,0
2020-07-14 18:00:00,+00035.5,+00035.5,+00040.9,+16.59,0,0,+023.8,69,656.8,+029.0,37,0
2020-07-14 19:00:00,+00038.9,+00046.1,+00052.8,+16.59,0,0,+022.0,72,657.1,+027.7,39,0
2020-07-14 20:00:00,+00053.9,+00054.2,+00061.6,+16.60,0,0,+020.0,78,657.7,+024.8,45,0
2020-07-14 21:00:00,+00047.6,+00053.7,+00060.9,+16.59,0,0,+019.7,79,658.2,+023.8,49,0
2020-07-14 22:00:00,+00046.9,+00043.1,+00048.9,+16.59,0,0,+019.9,80,658.8,+024.6,47,0
2020-07-14 23:00:00,+00057.8,+00072.9,+00082.7,+16.59,0,0,+020.0,81,659,+025.5,46,0
2020-07-15 0:00:00,+00113.6,+00125.9,+00142.7,+16.59,0,0,+019.9,84,658.9,+025.9,46,0
2020-07-15 1:00:00,+00101.4,+00097.4,+00110.3,+16.59,0,0,+019.4,87,658.7,+026.0,47,0
2020-07-15 2:00:00,+00057.6,+00060.9,+00069.0,+16.59,0,0,+019.3,86,658.3,+026.2,46,0
2020-07-15 3:00:00,+00058.7,+00061.2,+00069.4,+16.59,0,0,+019.3,86,658.2,+026.3,45,0
2020-07-15 4:00:00,+00055.0,+00054.4,+00061.6,+16.59,0,0,+018.9,89,658.1,+026.0,47,0
2020-07-15 5:00:00,+00046.4,+00053.4,+00060.4,+16.59,0,0,+018.6,91,658.3,+026.1,47,0
2020-07-15 6:00:00,+00054.6,+00065.6,+00074.0,+16.59,0,0,+018.6,92,658.7,+026.5,46,0
2020-07-15 7:00:00,+00056.4,+00055.9,+00063.1,+16.59,0,0,+018.5,91,659,+026.5,46,0
2020-07-15 8:00:00,+00055.2,+00057.0,+00064.4,+16.59,0,0,+018.8,92,659.4,+026.6,46,0
2020-07-15 9:00:00,+00055.3,+00058.3,+00066.0,+16.59,0,0,+019.7,90,659.9,+027.7,44,0
2020-07-15 10:00:00,+96001.9,+00061.0,+00069.5,+13.24,0,0,+021.6,79,659.9,+027.6,43,384
2020-07-15 11:00:00,+00072.3,+00077.6,+00088.7,+16.59,0,0,+022.7,76,660,+027.5,43,0
2020-07-15 12:00:00,+00052.5,+00057.6,+00066.2,+16.59,0,0,+024.0,69,660,+028.6,38,0
2020-07-15 13:00:00,+00046.3,+00042.8,+00049.3,+16.59,0,0,+025.3,62,659.7,+030.1,34,0
2020-07-15 14:00:00,+99999.0,+00061.6,+00071.4,+12.77,0,0,+026.5,57,659,+032.0,31,384
2020-07-15 15:00:00,+05022.9,+00022.1,+00025.7,+16.59,0,0,+027.0,56,658.6,+032.4,30,0
2020-07-15 16:00:00,+00021.3,+00020.8,+00024.3,+16.60,0,0,+027.4,54,658.1,+033.3,28,0
2020-07-15 17:00:00,+00030.8,+00032.1,+00037.3,+16.61,0,0,+026.8,58,658,+033.5,29,0
2020-07-15 18:00:00,+00027.0,+00029.0,+00033.7,+16.60,0,0,+025.7,60,658,+031.9,31,0
2020-07-15 19:00:00,+00031.8,+00035.6,+00040.9,+16.62,0,0,+024.0,65,658.3,+029.5,36,0
2020-07-15 20:00:00,+00042.6,+00046.4,+00053.1,+16.62,0,0,+022.3,75,658.8,+027.1,45,0
2020-07-15 21:00:00,+00048.7,+00045.3,+00051.6,+16.60,0,0,+021.3,79,658.9,+025.8,48,0
2020-07-15 22:00:00,+00052.7,+00062.2,+00070.8,+16.59,0,0,+021.0,80,659.2,+025.7,49,0
2020-07-15 23:00:00,+00078.2,+00087.0,+00098.9,+16.59,0,0,+020.6,85,659.3,+026.4,48,0
2020-07-16 0:00:00,+00068.1,+00069.4,+00078.9,+16.59,0,0,+020.6,84,659.2,+026.9,46,0
2020-07-16 1:00:00,+00054.4,+00052.7,+00059.8,+16.59,0,0,+020.5,82,659.1,+027.4,44,0
2020-07-16 2:00:00,+00101.0,+00109.4,+00124.3,+16.59,0,0,+020.4,87,658.8,+027.4,46,0
2020-07-16 3:00:00,+00075.8,+00074.0,+00084.0,+16.59,0,0,+020.1,89,658.5,+027.1,47,0
2020-07-16 4:00:00,+00046.5,+00049.5,+00056.2,+16.59,0,0,+019.9,87,658.7,+027.4,45,0
2020-07-16 5:00:00,+00040.4,+00040.4,+00045.8,+16.59,0,0,+019.6,87,658.7,+027.4,45,0
2020-07-16 6:00:00,+00036.7,+00040.4,+00045.8,+16.59,0,0,+019.4,88,659,+027.1,45,0
2020-07-16 7:00:00,+00045.9,+00053.2,+00060.2,+16.59,0,0,+019.5,89,659.4,+027.0,46,0
2020-07-16 8:00:00,+00039.6,+00044.7,+00050.6,+16.59,0,0,+019.5,90,659.9,+027.2,46,0
2020-07-16 9:00:00,+00024.3,+00020.0,+00022.5,+16.60,0,0,+018.6,86,660.9,+027.0,42,0
2020-07-16 10:00:00,+00010.7,+00015.8,+00017.7,+16.62,0,0,+017.8,91,661.1,+025.1,48,0
2020-07-16 11:00:00,+00003.5,+00005.5,+00006.2,+16.59,0,0,+017.4,95,660.8,+024.4,51,0
2020-07-16 12:00:00,+00006.6,+00007.5,+00008.4,+16.59,0,0,+018.2,94,660.7,+025.9,48,0
2020-07-16 13:00:00,+00017.3,+00016.9,+00019.1,+16.59,0,0,+020.3,86,660.3,+028.9,40,0
2020-07-16 14:00:00,+00019.2,+00024.4,+00027.9,+16.59,0,0,+022.3,76,659.7,+031.4,34,0
2020-07-16 15:00:00,+00026.9,+00030.0,+00034.4,+16.62,0,0,+023.2,71,659.2,+030.7,34,0
2020-07-16 16:00:00,+00019.9,+00021.7,+00024.9,+16.60,0,0,+023.3,72,658.8,+029.5,38,0
2020-07-16 17:00:00,+00015.0,+00015.3,+00017.5,+16.62,0,0,+022.7,73,658.7,+028.4,40,0
2020-07-16 18:00:00,+00021.7,+00019.9,+00022.8,+16.61,0,0,+022.3,76,658.6,+027.5,43,0
2020-07-16 19:00:00,+00022.4,+00025.9,+00029.5,+16.60,0,0,+021.2,77,658.7,+026.3,45,0
2020-07-16 20:00:00,+00031.8,+00031.9,+00036.2,+16.59,0,0,+020.0,87,658.8,+024.9,53,0
2020-07-16 21:00:00,+00034.3,+00037.8,+00042.9,+16.59,0,0,+019.7,89,659,+025.5,51,0
2020-07-16 22:00:00,+00037.0,+00044.2,+00050.1,+16.59,0,0,+019.8,89,659.3,+027.1,46,0
2020-07-16 23:00:00,+00050.7,+00052.2,+00059.1,+16.59,0,0,+019.7,90,659.5,+027.6,45,0
2020-07-17 0:00:00,+00039.6,+00041.4,+00046.8,+16.59,0,0,+019.6,91,659.5,+027.8,45,0
2020-07-17 1:00:00,+00032.0,+00035.9,+00040.7,+16.59,0,0,+019.4,91,659.2,+027.7,45,0
2020-07-17 2:00:00,+00032.0,+00032.5,+00036.8,+16.59,0,0,+019.2,92,658.9,+027.5,45,0
2020-07-17 3:00:00,+00030.9,+00028.7,+00032.5,+16.59,0,0,+019.2,92,658.7,+027.6,45,0
2020-07-17 4:00:00,+00034.6,+00038.2,+00043.2,+16.59,0,0,+019.3,92,658.5,+027.8,44,0
2020-07-17 5:00:00,+00037.7,+00040.7,+00046.0,+16.59,0,0,+019.1,93,658.6,+027.7,45,0
2020-07-17 6:00:00,+00046.3,+00051.8,+00058.6,+16.59,0,0,+018.9,94,658.7,+027.4,45,0
2020-07-17 7:00:00,+00063.2,+00065.4,+00073.8,+16.59,0,0,+018.8,94,659.2,+027.1,46,0
2020-07-17 8:00:00,+00062.8,+00066.9,+00075.6,+16.59,0,0,+019.1,94,659.7,+027.3,46,0
2020-07-17 11:00:00,+99999.0,+01289.2,+01468.3,+05.01,0,0,+021.7,86,660.4,+021.5,58,384
2020-07-17 12:00:00,+30005.9,+00008.8,+00010.0,+16.59,0,0,+022.3,75,660.2,+024.4,50,0
2020-07-17 13:00:00,+00020.4,+00023.1,+00026.6,+16.59,0,0,+023.9,66,659.7,+029.2,36,0
2020-07-17 14:00:00,+00016.4,+00019.9,+00022.8,+16.60,0,0,+024.0,66,659.2,+029.8,35,0
2020-07-17 15:00:00,+00021.5,+00019.6,+00022.5,+16.61,0,0,+023.0,69,658.7,+029.1,36,0
2020-07-17 16:00:00,+00017.1,+00016.1,+00018.5,+16.59,0,0,+023.8,64,658.2,+029.6,33,0
2020-07-17 17:00:00,+00022.5,+00021.4,+00024.6,+16.61,0,0,+022.5,64,658,+029.3,32,0
2020-07-17 18:00:00,+00022.2,+00020.1,+00023.0,+16.63,0,0,+021.0,67,657.9,+026.8,37,0
2020-07-17 19:00:00,+00017.5,+00022.1,+00025.2,+16.62,0,0,+020.5,69,658.1,+025.3,40,0
2020-07-17 20:00:00,+00025.7,+00028.5,+00032.4,+16.59,0,0,+020.0,72,658.4,+024.4,43,0
2020-07-17 21:00:00,+00026.0,+00026.4,+00030.0,+16.59,0,0,+019.7,72,658.9,+024.0,44,0
2020-07-17 22:00:00,+00025.9,+00025.1,+00028.4,+16.59,0,0,+019.5,73,659.3,+023.8,45,0
2020-07-17 23:00:00,+00026.8,+00027.8,+00031.5,+16.59,0,0,+019.3,73,659.5,+023.7,44,0
2020-07-18 0:00:00,+00021.9,+00024.6,+00027.8,+16.59,0,0,+019.5,72,659.5,+023.7,44,0
2020-07-18 1:00:00,+00018.8,+00022.3,+00025.2,+16.59,0,0,+018.5,76,659.2,+023.2,46,0
2020-07-18 2:00:00,+00018.4,+00017.7,+00020.0,+16.59,0,0,+018.6,78,658.9,+022.9,48,0
2020-07-18 3:00:00,+00012.1,+00013.5,+00015.3,+16.59,0,0,+019.8,72,658.6,+024.2,43,0
2020-07-18 4:00:00,+00017.4,+00017.6,+00020.0,+16.59,0,0,+019.6,73,658.3,+024.4,43,0
2020-07-18 5:00:00,+00013.2,+00015.3,+00017.4,+16.60,0,0,+020.0,70,658.3,+024.2,42,0
2020-07-18 6:00:00,+00016.4,+00015.8,+00018.0,+16.59,0,0,+020.4,67,658.6,+024.4,40,0
2020-07-18 7:00:00,+00014.3,+00018.2,+00020.7,+16.59,0,0,+020.1,67,658.9,+024.4,41,0
2020-07-18 8:00:00,+00023.7,+00029.4,+00033.4,+16.59,0,0,+019.8,72,659.4,+024.1,44,0
2020-07-18 9:00:00,+00034.2,+00036.1,+00041.0,+16.59,0,0,+020.5,74,660.1,+024.8,44,0
2020-07-18 10:00:00,+00021.0,+00017.7,+00020.3,+16.59,0,0,+022.9,59,660.2,+026.8,35,0
2020-07-18 11:00:00,+00012.3,+00013.8,+00015.8,+16.59,0,0,+024.2,54,660.4,+029.1,30,0
2020-07-18 12:00:00,+00010.8,+00013.2,+00015.2,+16.60,0,0,+024.4,53,660.2,+030.4,28,0
2020-07-18 13:00:00,+00013.7,+00015.8,+00018.2,+16.60,0,0,+024.0,54,659.8,+030.1,29,0
2020-07-18 14:00:00,+00014.0,+00013.8,+00015.8,+16.59,0,0,+023.8,54,659.4,+029.9,28,0
2020-07-18 15:00:00,+00014.7,+00018.6,+00021.3,+16.61,0,0,+022.2,60,659.1,+028.6,32,0
2020-07-18 16:00:00,+00013.8,+00013.6,+00015.6,+16.61,0,0,+022.0,62,658.6,+027.4,35,0
2020-07-18 17:00:00,+00022.1,+00022.6,+00025.9,+16.59,0,0,+022.1,60,658.3,+027.7,33,0
2020-07-18 18:00:00,+00020.5,+00022.8,+00026.0,+16.59,0,0,+021.3,61,658.4,+026.8,34,0
2020-07-18 19:00:00,+00022.1,+00023.8,+00027.1,+16.61,0,0,+020.6,63,658.6,+025.6,37,0
2020-07-18 20:00:00,+00020.3,+00022.7,+00025.8,+16.59,0,0,+020.4,63,659,+024.8,37,0
2020-07-18 21:00:00,+00026.3,+00025.2,+00028.6,+16.59,0,0,+020.4,63,659.3,+024.7,38,0
2020-07-18 22:00:00,+00022.2,+00024.0,+00027.2,+16.59,0,0,+020.5,62,659.5,+024.7,38,0
2020-07-18 23:00:00,+00017.8,+00025.4,+00028.8,+16.59,0,0,+020.6,62,659.6,+024.8,37,0
2020-07-19 0:00:00,+00023.5,+00022.4,+00025.4,+16.59,0,0,+020.5,62,659.4,+024.9,38,0
2020-07-19 1:00:00,+00022.9,+00024.8,+00028.1,+16.59,0,0,+020.0,66,659.2,+024.5,40,0
2020-07-19 2:00:00,+00020.8,+00021.4,+00024.3,+16.59,0,0,+019.9,66,658.9,+024.3,40,0
2020-07-19 3:00:00,+00019.7,+00022.4,+00025.4,+16.60,0,0,+019.5,69,658.4,+023.9,42,0
2020-07-19 4:00:00,+00019.3,+00018.0,+00020.4,+16.59,0,0,+019.5,70,658.2,+023.9,43,0
2020-07-19 5:00:00,+00018.4,+00019.9,+00022.6,+16.59,0,0,+019.5,70,658.2,+023.9,42,0
2020-07-19 6:00:00,+00015.8,+00018.3,+00020.7,+16.59,0,0,+019.3,71,658.5,+023.7,43,0
2020-07-19 7:00:00,+00018.7,+00021.1,+00023.9,+16.59,0,0,+019.8,68,658.7,+023.8,42,0
2020-07-19 8:00:00,+00026.0,+00026.9,+00030.6,+16.59,0,0,+020.4,66,658.9,+024.3,41,0
2020-07-19 9:00:00,+00017.3,+00017.3,+00019.7,+16.59,0,0,+022.2,62,659.1,+025.8,38,0
2020-07-19 10:00:00,+00014.7,+00018.5,+00021.3,+16.59,0,0,+024.3,54,659.3,+028.9,30,0
2020-07-19 11:00:00,+00033.6,+00034.2,+00039.5,+16.59,0,0,+025.2,51,659.4,+030.9,27,0
2020-07-19 12:00:00,+00024.1,+00027.3,+00031.5,+16.59,0,0,+025.7,51,659.3,+031.8,26,0
2020-07-19 13:00:00,+00024.5,+00030.3,+00035.1,+16.60,0,0,+025.7,51,659,+031.9,27,0
2020-07-19 14:00:00,+00028.7,+00027.0,+00031.3,+16.60,0,0,+026.0,51,658.5,+032.1,26,0
2020-07-19 18:00:00,+99999.0,+00033.9,+00039.0,+10.52,0,0,+023.2,55,657.9,+027.5,33,384
2020-07-19 19:00:00,+18361.3,+00036.3,+00041.6,+16.60,0,0,+022.4,58,658.1,+026.7,35,0
2020-07-19 20:00:00,+00058.5,+00065.4,+00074.7,+16.59,0,0,+021.5,64,658.3,+025.7,39,0
2020-07-19 21:00:00,+00046.4,+00048.9,+00055.8,+16.59,0,0,+021.4,65,658.5,+025.7,40,0
2020-07-19 22:00:00,+00042.0,+00042.4,+00048.4,+16.59,0,0,+021.3,67,658.7,+025.7,40,0
2020-07-19 23:00:00,+00030.0,+00031.0,+00035.3,+16.59,0,0,+021.2,67,658.7,+025.6,40,0
2020-07-20 0:00:00,+00032.5,+00039.1,+00044.5,+16.59,0,0,+020.7,69,658.6,+025.4,42,0
2020-07-20 1:00:00,+00055.5,+00057.8,+00065.8,+16.59,0,0,+020.5,72,658.3,+025.1,43,0
2020-07-20 2:00:00,+00061.2,+00065.1,+00074.1,+16.59,0,0,+020.5,72,657.8,+025.1,43,0
2020-07-20 3:00:00,+00062.3,+00064.9,+00073.8,+16.59,0,0,+020.2,74,657.4,+024.9,44,0
2020-07-20 4:00:00,+00037.5,+00041.9,+00047.7,+16.59,0,0,+019.9,73,657.2,+024.6,43,0
2020-07-20 5:00:00,+00030.9,+00039.6,+00045.0,+16.59,0,0,+019.9,71,657.2,+024.5,42,0
2020-07-20 6:00:00,+00050.3,+00058.7,+00066.6,+16.59,0,0,+019.8,75,657.6,+024.6,45,0
2020-07-20 7:00:00,+00061.7,+00072.7,+00082.5,+16.59,0,0,+019.5,78,658.1,+024.4,47,0
2020-07-20 8:00:00,+00060.5,+00061.4,+00069.5,+16.59,0,0,+019.3,79,658.7,+024.3,47,0
2020-07-20 9:00:00,+00064.6,+00071.4,+00081.1,+16.59,0,0,+020.5,73,659.1,+025.4,42,0
2020-07-20 10:00:00,+00058.5,+00061.0,+00069.9,+16.59,0,0,+023.2,65,659.2,+027.6,37,0
2020-07-20 11:00:00,+00048.1,+00048.0,+00055.4,+16.59,0,0,+025.2,57,659.1,+030.6,31,0
2020-07-20 12:00:00,+00037.3,+00042.0,+00048.7,+16.60,0,0,+025.8,57,658.8,+031.6,30,0
2020-07-20 13:00:00,+00031.5,+00027.1,+00031.5,+16.60,0,0,+026.7,55,658.3,+032.2,29,0
2020-07-20 14:00:00,+00020.6,+00021.3,+00024.8,+16.60,0,0,+027.0,55,657.9,+032.7,29,0
2020-07-20 15:00:00,+00032.3,+00035.2,+00040.9,+16.60,0,0,+026.2,55,657.4,+032.4,29,0
2020-07-20 16:00:00,+00030.4,+00030.7,+00035.7,+16.60,0,0,+026.5,55,657,+031.7,30,0
2020-07-20 17:00:00,+00035.6,+00039.4,+00045.8,+16.59,0,0,+026.4,59,656.9,+032.7,31,0
2020-07-20 18:00:00,+00028.2,+00028.0,+00032.3,+16.62,0,0,+024.4,66,657,+030.9,35,0
2020-07-20 19:00:00,+00041.1,+00042.7,+00049.0,+16.62,0,0,+023.1,71,657.4,+028.8,40,0
2020-07-20 20:00:00,+00046.4,+00051.7,+00059.1,+16.62,0,0,+022.0,76,657.8,+026.7,46,0
2020-07-20 21:00:00,+00053.2,+00056.4,+00064.4,+16.59,0,0,+021.5,77,658.3,+025.9,47,0
2020-07-20 22:00:00,+00044.9,+00047.2,+00053.8,+16.59,0,0,+021.0,80,658.7,+025.9,48,0
2020-07-20 23:00:00,+00044.5,+00042.7,+00048.5,+16.59,0,0,+020.3,82,658.9,+026.0,48,0
2020-07-21 0:00:00,+00040.3,+00041.5,+00047.2,+16.59,0,0,+020.1,84,659,+026.4,46,0
2020-07-21 1:00:00,+00048.6,+00054.3,+00061.8,+16.59,0,0,+020.6,83,658.7,+027.3,44,0
2020-07-21 2:00:00,+00055.9,+00055.0,+00062.5,+16.59,0,0,+020.5,84,658.3,+027.6,44,0
2020-07-21 3:00:00,+00040.6,+00043.3,+00049.2,+16.59,0,0,+019.8,87,658.1,+026.9,46,0
2020-07-21 4:00:00,+00034.5,+00035.6,+00040.4,+16.59,0,0,+019.8,80,657.9,+026.5,41,0
2020-07-21 5:00:00,+00034.1,+00035.8,+00040.7,+16.59,0,0,+019.9,77,658,+026.0,42,0
2020-07-21 6:00:00,+00030.8,+00034.0,+00038.6,+16.62,0,0,+019.8,74,658.3,+025.3,42,0
2020-07-21 7:00:00,+00028.2,+00037.6,+00042.6,+16.60,0,0,+019.5,77,658.7,+024.6,45,0
2020-07-21 8:00:00,+00033.4,+00034.7,+00039.1,+16.60,0,0,+018.1,83,659,+023.4,49,0
2020-07-21 9:00:00,+00039.7,+00047.9,+00053.9,+16.59,0,0,+018.0,89,659.7,+023.1,54,0
2020-07-21 10:00:00,+00032.9,+00030.6,+00034.9,+16.59,0,0,+021.0,84,659.7,+026.8,47,0
2020-07-21 11:00:00,+00049.3,+00051.0,+00058.6,+16.59,0,0,+024.1,71,659.6,+032.1,34,0
2020-07-21 12:00:00,+00029.9,+00026.9,+00031.0,+16.61,0,0,+024.8,64,659.6,+032.2,30,0
2020-07-21 13:00:00,+00026.1,+00028.7,+00033.3,+16.59,0,0,+026.0,59,659.2,+032.4,30,0
2020-07-21 14:00:00,+00025.6,+00027.7,+00032.1,+16.60,0,0,+026.1,58,658.8,+032.7,29,0
2020-07-21 15:00:00,+00027.8,+00029.2,+00033.9,+16.59,0,0,+026.4,56,658.1,+032.7,29,0
2020-07-21 16:00:00,+00028.2,+00029.8,+00034.5,+16.62,0,0,+025.5,58,657.4,+031.6,30,0
2020-07-21 17:00:00,+00045.9,+00049.6,+00057.4,+16.60,0,0,+024.7,62,657.2,+031.0,33,0
2020-07-21 18:00:00,+00051.7,+00054.9,+00063.1,+16.62,0,0,+023.1,69,657.2,+028.6,39,0
2020-07-21 19:00:00,+00057.9,+00061.9,+00071.0,+16.59,0,0,+022.4,74,657.3,+027.3,44,0
2020-07-21 20:00:00,+00060.7,+00062.0,+00070.9,+16.60,0,0,+021.5,79,657.5,+026.1,48,0
2020-07-21 21:00:00,+00051.6,+00054.5,+00062.2,+16.59,0,0,+020.9,82,658,+025.9,49,0
2020-07-21 22:00:00,+00054.6,+00058.9,+00067.0,+16.59,0,0,+020.4,84,658.6,+026.3,48,0
2020-07-21 23:00:00,+00053.4,+00056.5,+00064.1,+16.59,0,0,+020.2,84,659,+026.6,47,0
2020-07-22 0:00:00,+00041.8,+00046.1,+00052.2,+16.59,0,0,+019.8,86,659.2,+026.8,46,0
2020-07-22 1:00:00,+00050.9,+00060.3,+00068.4,+16.59,0,0,+019.6,87,658.8,+026.9,46,0
2020-07-22 2:00:00,+00050.9,+00055.3,+00062.7,+16.59,0,0,+019.4,89,658.4,+026.8,46,0
2020-07-22 3:00:00,+00040.5,+00034.1,+00038.7,+16.59,0,0,+019.4,88,658.1,+027.1,45,0
2020-07-22 4:00:00,+00029.0,+00031.5,+00035.7,+16.60,0,0,+019.4,84,657.7,+027.1,43,0
2020-07-22 5:00:00,+00040.8,+00044.5,+00050.6,+16.59,0,0,+019.9,79,657.3,+026.9,40,0
2020-07-22 6:00:00,+00034.1,+00038.1,+00043.3,+16.61,0,0,+019.6,75,657.5,+025.7,41,0
2020-07-22 7:00:00,+00096.6,+00103.3,+00117.0,+16.59,0,0,+019.3,87,658.1,+025.1,49,0
2020-07-22 8:00:00,+00070.8,+00073.7,+00083.3,+16.59,0,0,+018.8,88,658.7,+025.3,48,0
2020-07-22 9:00:00,+00099.1,+00112.2,+00127.2,+16.59,0,0,+019.8,85,658.8,+026.5,45,0
2020-07-22 10:00:00,+00086.7,+00082.1,+00094.0,+16.59,0,0,+022.7,74,659,+029.5,37,0
2020-07-22 11:00:00,+00066.3,+00069.4,+00079.2,+16.62,0,0,+022.0,74,659.4,+029.1,38,0
2020-07-22 12:00:00,+00046.3,+00045.6,+00051.9,+16.60,0,0,+021.1,77,659.2,+026.9,43,0
2020-07-22 13:00:00,+80650.0,+00027.0,+00031.1,+13.81,0,0,+024.2,72,658.6,+028.6,41,384
2020-07-22 14:00:00,+00027.6,+00030.5,+00035.2,+16.59,0,0,+025.0,65,658.2,+030.3,36,0
2020-07-22 15:00:00,+00022.3,+00019.2,+00022.4,+16.60,0,0,+026.1,57,657.6,+031.1,31,0
2020-07-22 16:00:00,+00020.7,+00023.5,+00027.4,+16.59,0,0,+026.9,49,657.2,+033.1,25,0
2020-07-22 17:00:00,+00020.3,+00018.1,+00021.0,+16.62,0,0,+025.2,51,656.9,+031.5,26,0
2020-07-22 18:00:00,+00015.3,+00020.8,+00024.1,+16.59,0,0,+024.8,55,657.1,+030.5,30,0
2020-07-22 19:00:00,+00034.4,+00037.9,+00043.7,+16.63,0,0,+023.6,58,657,+029.1,32,0
2020-07-22 20:00:00,+00036.2,+00042.9,+00049.3,+16.62,0,0,+022.7,66,657.1,+027.4,39,0
2020-07-22 21:00:00,+00053.8,+00056.2,+00064.4,+16.59,0,0,+022.1,72,657.5,+026.7,43,0
2020-07-22 22:00:00,+00067.8,+00078.8,+00090.0,+16.59,0,0,+021.6,76,658,+026.3,45,0
2020-07-22 23:00:00,+00088.2,+00093.2,+00106.3,+16.59,0,0,+021.4,78,658.2,+026.3,46,0
2020-07-23 0:00:00,+00086.9,+00097.6,+00111.3,+16.59,0,0,+021.1,78,658.2,+026.2,46,0
2020-07-23 1:00:00,+00069.8,+00066.9,+00076.1,+16.59,0,0,+020.4,77,658.2,+025.8,44,0
2020-07-23 2:00:00,+00044.4,+00046.6,+00053.0,+16.59,0,0,+020.2,77,657.7,+025.3,44,0
2020-07-23 3:00:00,+00043.9,+00046.0,+00052.3,+16.59,0,0,+019.9,75,657.5,+024.9,44,0
2020-07-23 4:00:00,+00046.2,+00045.8,+00052.1,+16.59,0,0,+019.7,76,657.4,+024.6,45,0
2020-07-23 5:00:00,+00047.5,+00053.5,+00060.6,+16.59,0,0,+019.0,78,657.4,+024.1,46,0
2020-07-23 6:00:00,+00055.8,+00063.4,+00071.7,+16.59,0,0,+018.4,81,657.6,+023.4,49,0
2020-07-23 7:00:00,+00073.2,+00078.7,+00088.7,+16.59,0,0,+017.6,88,657.7,+023.3,51,0
2020-07-23 8:00:00,+00067.6,+00070.6,+00079.6,+16.59,0,0,+017.9,93,658.2,+024.3,52,0
2020-07-23 9:00:00,+00061.8,+00064.4,+00072.9,+16.59,0,0,+019.0,92,658.8,+026.9,47,0
2020-07-23 10:00:00,+00052.0,+00053.9,+00061.4,+16.59,0,0,+021.3,86,659,+029.4,41,0
2020-07-23 11:00:00,+00060.6,+00063.9,+00073.6,+16.59,0,0,+024.6,72,658.8,+032.8,33,0
2020-07-23 12:00:00,+00058.0,+00064.8,+00075.0,+16.60,0,0,+025.6,62,658.7,+032.9,29,0
2020-07-23 13:00:00,+00045.2,+00044.9,+00052.2,+16.59,0,0,+026.8,56,658.4,+032.7,29,0
2020-07-23 14:00:00,+00038.1,+00037.1,+00042.9,+16.61,0,0,+025.2,60,658.1,+031.9,31,0
2020-07-23 15:00:00,+00022.4,+00021.9,+00025.3,+16.61,0,0,+024.9,66,657.5,+030.3,36,0
2020-07-23 16:00:00,+00025.5,+00030.6,+00035.6,+16.59,0,0,+025.9,59,656.9,+031.9,31,0
2020-07-23 17:00:00,+00026.7,+00030.9,+00035.9,+16.59,0,0,+025.6,62,656.5,+032.0,32,0
2020-07-23 18:00:00,+00037.0,+00034.8,+00040.3,+16.59,0,0,+024.9,63,656.4,+031.4,32,0
2020-07-23 19:00:00,+00035.3,+00038.6,+00044.4,+16.61,0,0,+023.4,63,656.7,+029.4,34,0
2020-07-23 20:00:00,+00046.6,+00050.6,+00057.9,+16.62,0,0,+021.9,69,657,+026.9,40,0
2020-07-23 21:00:00,+00065.2,+00067.0,+00076.5,+16.59,0,0,+020.9,73,657.2,+025.4,44,0
2020-07-23 22:00:00,+00052.6,+00054.4,+00061.9,+16.59,0,0,+020.6,77,657.5,+024.7,48,0
2020-07-23 23:00:00,+00064.8,+00071.3,+00081.0,+16.59,0,0,+020.1,80,657.8,+024.9,49,0
2020-07-24 0:00:00,+00072.8,+00078.9,+00089.6,+16.59,0,0,+019.9,83,657.9,+025.3,48,0
2020-07-24 1:00:00,+00112.7,+00114.2,+00129.4,+16.59,0,0,+019.5,82,658.1,+025.9,44,0
2020-07-24 2:00:00,+00081.8,+00079.1,+00089.6,+16.59,0,0,+019.3,83,658.1,+025.8,45,0
